Plant_ID,TS,PM2_5_ugm3,SO2_ugm3,NOx_ugm3,Lat,Lon,Status,Unit,Record_ID,Downtime,Stack_ID,Stack_Map_Flag,Source,QC_Flag,Inspection_Notes,PM25_Exceed,Audit
PL-03,,103096.0,36822.0,62822.0,12.8085,81.3232,MAINT,ug/m3,E21062,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,50.861999999999995,22.95,37.672999999999995,12.6652,80.6386,OK,ug/m3,E21082,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,73010.0,23562.0,56156.0,12.7911,79.0702,MAINT,ug/m3,E21084,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,47236.00000000001,15504.0,52267.5,13.6575,80.5795,FAULT,ug/m3,E21092,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,45276.0,18462.000000000004,48379.0,12.9724,80.1611,FAULT,ug/m3,E21096,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,44.394,23.766000000000002,39.289,13.1757,79.7808,FAULT,ug/m3,E21149,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,127.792,30.294,69.488,12.9899,81.3981,OK,ug/m3,E21175,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,70.854,36.72,85.345,13.1128,81.1902,MAINT,ug/m3,E21190,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,113484.0,37638.0,75851.0,13.1802,80.3261,FAULT,ug/m3,E21200,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,97.216,32.946,72.619,14.2482,79.9885,OK,ug/m3,E21211,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,43.512,32.844,42.622,13.164,80.6677,MAINT,ug/m3,E21232,1,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,25970.0,18462.000000000004,39187.99999999999,13.8992,79.9527,MAINT,ug/m3,E21252,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,12.936,18.258,22.927,14.1491,80.6579,FAULT,ug/m3,E21255,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,26.166,15.3,24.644,13.4515,79.0624,MAINT,ug/m3,E21276,1,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,92.12,36.312000000000005,67.468,14.3275,79.3366,OK,ug/m3,E21308,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,98.39200000000001,32.232,81.305,13.0236,79.186,OK,ug/m3,E21318,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,86.632,20.451,95.849,12.531,79.3396,MAINT,ug/m3,E21336,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,86.632,8.67,41.309,12.5315,80.1907,FAULT,ug/m3,E21368,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,53998.0,30906.000000000004,39087.0,14.4529,81.4831,OK,ug/m3,E21372,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,56.448,265.404,55.348,13.5081,79.8194,MAINT,ug/m3,E21377,1,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,77223.99999999999,140913.0,20099.0,12.9984,80.7995,FAULT,ug/m3,E21381,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,10.878,16.422,15.857,14.2644,80.7258,MAINT,ug/m3,E21415,1,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,80.85,26.826,57.166000000000004,13.2101,80.44,MAINT,ug/m3,E21451,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,100156.0,32844.0,85648.0,13.8848,80.926,OK,ug/m3,E21486,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,109.956,30.906000000000002,58.176,13.9886,81.001,OK,ug/m3,E21503,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,83.986,22.337999999999997,38.077000000000005,13.159,80.5195,FAULT,ug/m3,E21510,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,90.74799999999999,22.746000000000002,35.55200000000001,12.5712,79.9427,OK,ug/m3,E21512,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,41.356,23.358,34.037000000000006,12.8375,81.472,OK,ug/m3,E21518,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,9.702,9.996,25.856,14.3871,80.2706,MAINT,ug/m3,E21536,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,34300.0,15096.000000000002,5858.0,12.6768,-156.34138631022063,FAULT,ug/m3,E21538,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,124819.33333333333,18972.0,14039.0,12.9102,81.1996,FAULT,ug/m3,E21540,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,215338.66666666666,23766.0,28683.999999999996,14.2342,79.3933,OK,ug/m3,E21546,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,305858.0,23663.999999999996,19998.0,13.6039,79.8527,FAULT,ug/m3,E21555,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,5.88,14.280000000000001,6.0600000000000005,13.2528,81.1003,OK,ug/m3,E21557,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,41.16,13.566,41.511,13.6402,81.3697,MAINT,ug/m3,E21564,1,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,124166.0,36108.0,82618.0,13.8117,81.1242,FAULT,ug/m3,E21616,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,75.166,25.653,29.441499999999998,14.1594,79.2473,MAINT,ug/m3,E21659,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,51.449999999999996,28.764,39.289,13.2814,81.0422,FAULT,ug/m3,E21673,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,26.362,23.052000000000003,10.605,13.4861,80.0769,OK,ug/m3,E21684,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,23.324,8.363999999999999,18.988,14.3015,79.3287,MAINT,ug/m3,E21698,1,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,63602.00000000001,24174.0,54843.0,13.1584,79.5567,MAINT,ug/m3,E21722,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,80.066,28.560000000000002,44.844,12.8476,79.9996,MAINT,ug/m3,E21725,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,95942.0,26214.0,72720.0,12.5018,81.4086,MAINT,ug/m3,E21749,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,96824.0,35292.0,71912.0,12.9401,81.3441,MAINT,ug/m3,E21780,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,78.89,32.028,64.0845,13.6911,79.9905,OK,ug/m3,E21783,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,61.25,23.766000000000002,56.257000000000005,14.1565,81.1012,FAULT,ug/m3,E21801,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,65.366,21.93,23.028000000000002,12.7238,80.9055,OK,ug/m3,E21819,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,53.557,12.443999999999999,23.028000000000002,13.0388,80.2506,MAINT,ug/m3,E21838,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,41748.0,12138.0,23028.000000000004,14.0114,79.1066,OK,ug/m3,E21856,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,63.406,21.93,50.096000000000004,12.52,79.5466,FAULT,ug/m3,E21867,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,95256.0,25296.000000000004,69942.5,14.0999,80.2598,OK,ug/m3,E21895,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,47.726,30.09,89.789,13.5595,81.1627,FAULT,ug/m3,E21920,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,2500.0,31722.0,51409.0,13.1087,79.7084,OK,ug/m3,E21942,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,72.03,25.602,50.803,14.3884,79.712,MAINT,ug/m3,E21946,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,38.808,31.314,32.724,13.4975,79.8232,MAINT,ug/m3,E21955,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,42.924,22.542,16.665,13.3139,81.1451,OK,ug/m3,E21979,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,24.794,4.998,41.915,14.1322,79.0169,FAULT,ug/m3,E22002,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,55.762,17.85,50.903999999999996,13.8952,80.3769,OK,ug/m3,E22012,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,74.57799999999999,25.398,49.086,12.8536,80.1456,OK,ug/m3,E22019,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,125.146,26.826,73.023,14.0403,79.1183,OK,ug/m3,E22046,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,104370.0,37535.99999999999,85951.0,13.4655,79.1983,FAULT,ug/m3,E22047,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,100.744,31.212000000000003,68.478,13.1031,79.3377,FAULT,ug/m3,E22053,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,108682.0,40698.0,83426.0,12.9437,81.4589,OK,ug/m3,E22063,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,79.38,31.314,63.327,12.649,80.6749,FAULT,ug/m3,E22070,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,47.628,20.298,43.227999999999994,14.3384,79.9766,OK,ug/m3,E22105,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,16.072,13.056000000000001,31.613,13.4635,79.3574,MAINT,ug/m3,E22108,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,25.872,10.608,26.663999999999998,12.6224,79.1815,OK,ug/m3,E22143,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,126.02799999999999,41.616,67.569,14.491,79.1653,FAULT,ug/m3,E22042,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,92022.0,30804.0,100192.0,12.8258,79.2606,MAINT,ug/m3,E22196,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,97.02,30.294,69.084,13.6886,80.5731,OK,ug/m3,E22199,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,82417.99999999999,29886.000000000004,70295.99999999999,12.7895,80.3358,OK,ug/m3,E22228,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,77812.0,26927.999999999996,52722.0,13.6138,80.0794,OK,ug/m3,E22240,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,29791.999999999996,23256.0,37067.0,14.1517,79.9103,MAINT,ug/m3,E22241,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,18032.0,27744.0,47874.0,14.2345,80.3466,OK,ug/m3,E22244,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,45864.0,23256.0,44339.0,12.8881,79.1437,MAINT,ug/m3,E22248,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,14700.0,13260.0,19897.0,13.4746,80.5534,MAINT,ug/m3,E22267,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,53.606,17.391000000000002,15.756,12.6048,80.5498,MAINT,ug/m3,E22278,1,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,72.226,21.522000000000002,60.701,12.6417,81.0982,FAULT,ug/m3,E22314,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,90.062,27.642000000000003,58.075,13.0221,79.1733,MAINT,ug/m3,E22364,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,90.846,16.727999999999998,57.671,13.4556,80.6961,OK,ug/m3,E22375,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,65856.0,8976.0,50500.0,14.271,80.8052,OK,ug/m3,E22390,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,25.284,25.092000000000002,29.593,14.0809,81.1591,OK,ug/m3,E22432,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,67.914,21.624,42.824,13.4202,79.489,FAULT,ug/m3,E22450,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,35.084,37.025999999999996,64.438,13.2827,80.6245,MAINT,ug/m3,E22464,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,2500.0,38046.0,77467.0,13.2687,80.5387,OK,ug/m3,E22499,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,85.456,30.549,77.265,13.4186,80.8609,FAULT,ug/m3,E22502,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,99.274,23.052000000000003,67.973,12.9763,81.0885,FAULT,ug/m3,E22513,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,42.826,7.854,52.85666666666666,13.5131,79.1111,MAINT,ug/m3,E22535,1,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,42.434,19.073999999999998,37.740333333333325,14.2253,79.7696,MAINT,ug/m3,E22539,1,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,29.302,11.118,22.624,13.9535,,MAINT,ug/m3,E22576,1,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,29.546999999999997,22.542,49.793,14.4845,80.5597,MAINT,ug/m3,E22588,1,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,124.46,33.966,74.033,14.0279,81.1478,MAINT,ug/m3,E22488,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,75950.0,24378.0,65650.0,12.871,80.7882,MAINT,ug/m3,E22602,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,95.55,33.15,87.466,14.1629,79.8631,OK,ug/m3,E22640,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,83.006,32.436,72.619,13.735,80.5458,MAINT,ug/m3,E22653,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,34.398,13.26,10.908000000000001,12.949,79.2613,MAINT,ug/m3,E22702,1,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,52.626000000000005,13.668000000000001,17.17,13.0977,80.7745,MAINT,ug/m3,E22715,1,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,87.36699999999999,27.03,46.965,13.4793,79.2088,MAINT,ug/m3,E22721,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,122107.99999999999,29172.0,61307.0,13.7469,81.1264,OK,ug/m3,E22612,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,132.202,24.990000000000002,74.841,13.8459,81.4091,FAULT,ug/m3,E22761,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,109172.0,32436.0,94435.0,14.1961,79.4022,MAINT,ug/m3,E22767,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,99.86200000000001,34.986,95.849,13.9004,80.0548,MAINT,ug/m3,E22775,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,103.97800000000001,30.294,70.7,13.4259,81.1997,OK,ug/m3,E22778,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,108.094,36.21,50.601,14.1298,80.9926,FAULT,ug/m3,E22801,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,22.736,16.932000000000002,12.928,14.0014,79.0571,OK,ug/m3,E22839,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,33.32,12.342,8.383000000000001,13.3177,79.115,MAINT,ug/m3,E22847,1,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,27.636,7.548000000000001,2.0,13.0246,81.2911,OK,ug/m3,E22855,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,30870.0,5712.0,30502.0,12.8902,80.8735,OK,ug/m3,E22860,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,45.08,16.626,35.2995,12.977,79.9119,FAULT,ug/m3,E22864,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,57.036,24.582,40.097,14.42,80.5117,MAINT,ug/m3,E22868,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,75068.0,29342.000000000004,46056.00000000001,14.0728,79.9104,FAULT,ug/m3,E22874,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,66247.99999999999,34102.00000000001,22927.000000000004,14.3146,80.5815,MAINT,ug/m3,E22875,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,70511.0,38862.0,83224.0,13.0846,81.3495,FAULT,ug/m3,E22926,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,74.774,22.746000000000002,53.631,14.4385,79.9839,MAINT,ug/m3,E22949,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,74.48,22.032000000000004,46.157000000000004,13.031,80.6981,MAINT,ug/m3,E22963,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,30.281999999999996,15.504,41.7635,13.657,79.5294,MAINT,ug/m3,E22988,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,108.19200000000001,20.4,37.37,13.1458,79.1754,OK,ug/m3,E23034,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,77.91,31.926000000000002,73.427,14.09,79.7855,OK,ug/m3,E23036,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,57.526,24.174,24.745,12.5279,80.1619,MAINT,ug/m3,E23102,1,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,26.656,8.873999999999999,8.686,14.3742,80.2739,MAINT,ug/m3,E23120,1,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,18963.0,18462.000000000004,22725.0,13.9905,79.2284,MAINT,ug/m3,E23141,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,11270.0,17747.999999999996,20705.000000000004,14.231,81.0139,MAINT,ug/m3,E23147,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,73892.00000000001,21012.0,53530.0,14.1234,79.8342,FAULT,ug/m3,E23169,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,67032.00000000001,17340.0,57469.0,12.8159,80.5069,FAULT,ug/m3,E23170,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,113.484,16.014,75.851,13.5775,80.121,OK,ug/m3,E23190,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,16.758000000000003,14.688,16.968,13.1136,80.4848,MAINT,ug/m3,E23265,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,99.176,19.89,66.66,,79.2305,OK,ug/m3,E23327,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,83.78999999999999,29.580000000000002,58.882999999999996,13.6381,80.4284,FAULT,ug/m3,E23462,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,78.204,32.13,54.6915,13.9738,80.685,FAULT,ug/m3,E23463,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,112.994,31.518,50.5,13.8838,80.8621,OK,ug/m3,E23477,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,75901.0,39474.00000000001,81709.0,13.9301,,MAINT,ug/m3,E23498,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,38808.0,17952.0,216341.99999999997,12.6669,81.0966,FAULT,ug/m3,E23540,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,26.068,17.747999999999998,12.423,13.1277,81.3595,MAINT,ug/m3,E23550,1,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,36.358000000000004,10.812,49.187000000000005,13.4324,80.1966,MAINT,ug/m3,E23587,1,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,66.052,19.38,47.571000000000005,14.4982,81.007,MAINT,ug/m3,E23595,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,66934.0,24786.0,36157.99999999999,13.4061,80.0721,FAULT,ug/m3,E23596,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,84672.0,26265.0,56661.0,13.5462,79.3429,OK,ug/m3,E23601,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,108387.99999999999,27744.0,77164.0,13.5967,81.0637,MAINT,ug/m3,E23639,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,94.178,23.154,83.426,13.319,81.474,FAULT,ug/m3,E23649,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,125146.0,29274.0,74235.0,13.1904,79.8852,MAINT,ug/m3,E23662,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,49.98,13.974,32.623,13.4029,80.264,OK,ug/m3,E23691,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,15876.0,16830.000000000004,13837.0,13.0912,81.2961,FAULT,ug/m3,E23698,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,53.70399999999999,25.296000000000003,41.511,13.9944,79.1437,FAULT,ug/m3,E23732,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,47.824,17.34,48.278,13.7293,79.5779,FAULT,ug/m3,E23744,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,84.574,35.19,55.954,13.6905,79.7204,MAINT,ug/m3,E23760,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,121.324,39.78,68.68,13.0486,81.4998,MAINT,ug/m3,E23788,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,105.154,34.476,82.82000000000001,12.8951,80.696,FAULT,ug/m3,E23795,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,38.171,29.172,45.248,13.0437,80.8975,MAINT,ug/m3,E23830,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,2.5,16.422,21.715,12.8226,81.2815,OK,ug/m3,E23859,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,105.64399999999999,27.744,84.43599999999999,13.8853,80.8774,?,ug/m3,E23917,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,113.876,39.065999999999995,78.578,14.3403,79.3437,FAULT,ug/m3,E23921,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,64.876,28.254,68.882,13.7442,80.8209,OK,ug/m3,E23951,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,62.426,20.196,47.571000000000005,14.2336,81.2956,MAINT,ug/m3,E23963,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,64.386,11.526000000000002,59.287000000000006,14.3143,79.3716,FAULT,ug/m3,E23965,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,71442.0,26112.000000000004,44036.0,13.8925,81.3496,MAINT,ug/m3,E24035,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,68.992,36.822,63.428000000000004,14.3015,79.8767,FAULT,ug/m3,E24048,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,132.3,41.208,82.82000000000001,14.1112,79.3285,FAULT,ug/m3,E24056,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,97.804,37.128,74.134,13.939,80.7075,MAINT,ug/m3,E24086,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,64.19,33.048,50.297999999999995,12.7936,81.2821,MAINT,ug/m3,E24106,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,45.472,23.817,14.241,13.5618,80.2495,MAINT,ug/m3,E24126,1,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,24.206,14.586,22.422,13.7222,80.7436,FAULT,ug/m3,E24133,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,25.676,11.934,10.706,14.1931,79.6152,OK,ug/m3,E24145,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,27.145999999999997,21.624,45.753,12.6763,81.4769,OK,ug/m3,E24156,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,64679.99999999999,16830.000000000004,47268.0,12.5802,80.5931,OK,ug/m3,E24164,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,59.878,25.602,22.422,13.1344,81.3773,MAINT,ug/m3,E24168,1,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,61740.0,23154.0,51207.0,14.0537,79.5616,MAINT,ug/m3,E24174,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,64777.99999999999,30702.0,62317.0,13.2667,80.2692,FAULT,ug/m3,E24191,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,104.86,23.154,78.578,12.5874,79.8476,OK,ug/m3,E24194,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,115.934,40.902,83.123,14.3454,79.3531,OK,ug/m3,E24207,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,96.53,30.497999999999998,59.792,13.268,80.229,FAULT,ug/m3,E24238,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,95157.99999999999,40188.0,64236.00000000001,14.0015,80.7342,MAINT,ug/m3,E24240,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,2.5,8.976,18.988,14.2967,79.6217,OK,ug/m3,E24269,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,64876.00000000001,23052.000000000004,10100.0,12.8213,80.4646,FAULT,ug/m3,E24273,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,73402.0,40086.0,77972.00000000001,12.8747,79.4343,MAINT,ug/m3,E24346,1,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,107.016,43.656,55.852999999999994,14.0166,80.4281,OK,ug/m3,E24510,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,30.281999999999996,17.034,33.128,13.8317,81.3573,MAINT,ug/m3,E24550,1,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
PL-03,,65.26799999999999,14.586,36.461,13.1495,80.5017,OK,ug/m3,E24557,0,ST-03,0,STACK,0,REDACTED,1,Cleaned_v1
PL-03,,38.71,15.504,36.763999999999996,13.1672,80.9328,OK,ug/m3,E24568,0,ST-03,0,STACK,0,REDACTED,0,Cleaned_v1
